acctype,accsize,acctargets,district,month,sales,qty,strategy1,strategy2,strategy3,salesvisit1,salesvisit2,salesvisit3,salesvisit4,salesvisit5,compbrand
Hospital,530,31,3,2014-10-01,5114191,49,0,0,0,0.0,75000.0,1125000.0,0.0,0.0,4
Hospital,530,31,3,2014-11-01,3409461,33,0,0,0,0.0,75000.0,1050000.0,0.0,0.0,4
Hospital,530,31,3,2014-12-01,3409461,33,0,0,0,0.0,150000.0,225000.0,0.0,0.0,4
Hospital,530,31,3,2015-01-01,3409461,33,0,0,0,0.0,0.0,900000.0,0.0,0.0,4
Hospital,530,31,3,2015-02-01,3409461,33,0,0,0,0.0,375000.0,450000.0,0.0,0.0,4
Hospital,530,31,3,2015-03-01,6818921,66,93833,0,0,0.0,600000.0,900000.0,0.0,0.0,4
Hospital,530,31,3,2015-04-01,8523652,82,0,304300,0,0.0,225000.0,675000.0,0.0,0.0,4
Hospital,530,31,3,2015-05-01,8523652,82,0,136404,0,0.0,225000.0,675000.0,0.0,0.0,4
Hospital,530,31,3,2015-06-01,8523652,82,0,1295046,0,0.0,825000.0,450000.0,0.0,0.0,5
Hospital,530,31,3,2015-07-01,11933113,115,0,0,0,0.0,675000.0,675000.0,0.0,0.0,5
Hospital,530,31,3,2015-08-01,9376017,90,0,498100,0,75000.0,1575000.0,825000.0,150000.0,0.0,5
Hospital,530,31,3,2015-09-01,11080747,107,0,1440248,0,150000.0,1125000.0,1200000.0,0.0,0.0,5
Polyclinic,90,6,3,2013-10-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,90,6,3,2013-11-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,90,6,3,2013-12-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,90,6,3,2014-01-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,90,6,3,2014-02-01,0,0,0,0,0,0.0,375000.0,225000.0,0.0,0.0,4
Polyclinic,90,6,3,2014-03-01,0,0,0,0,0,0.0,300000.0,150000.0,0.0,0.0,4
Polyclinic,90,6,3,2014-04-01,0,0,0,0,0,0.0,450000.0,450000.0,0.0,0.0,4
Polyclinic,90,6,3,2014-05-01,0,0,0,0,0,0.0,150000.0,75000.0,0.0,0.0,4
Polyclinic,90,6,3,2014-06-01,0,0,0,0,0,0.0,225000.0,225000.0,0.0,0.0,4
Polyclinic,90,6,3,2014-07-01,0,0,0,0,0,0.0,225000.0,225000.0,0.0,0.0,4
Polyclinic,90,6,3,2014-08-01,0,0,0,0,0,0.0,525000.0,150000.0,0.0,0.0,4
Polyclinic,90,6,3,2014-09-01,0,0,0,0,0,0.0,0.0,75000.0,0.0,0.0,4
Polyclinic,90,6,3,2014-10-01,0,0,0,0,0,0.0,225000.0,225000.0,0.0,0.0,4
Polyclinic,90,6,3,2014-11-01,0,0,0,0,0,0.0,300000.0,375000.0,0.0,0.0,4
Polyclinic,90,6,3,2014-12-01,0,0,0,0,0,0.0,0.0,225000.0,0.0,0.0,4
Polyclinic,90,6,3,2015-01-01,0,0,0,0,0,0.0,150000.0,300000.0,0.0,0.0,4
Polyclinic,90,6,3,2015-02-01,0,0,0,0,0,0.0,225000.0,0.0,0.0,0.0,4
Polyclinic,90,6,3,2015-03-01,0,0,0,0,0,0.0,300000.0,150000.0,0.0,0.0,4
Polyclinic,90,6,3,2015-04-01,0,0,0,0,0,0.0,225000.0,0.0,0.0,0.0,4
Polyclinic,90,6,3,2015-05-01,1704730,16,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,90,6,3,2015-06-01,1704730,16,0,210000,0,0.0,0.0,0.0,0.0,0.0,5
Polyclinic,90,6,3,2015-07-01,1704730,16,0,102375,0,0.0,0.0,225000.0,0.0,0.0,5
Polyclinic,90,6,3,2015-08-01,1704730,16,0,0,0,0.0,0.0,225000.0,0.0,0.0,5
Polyclinic,90,6,3,2015-09-01,5114191,49,0,89776,0,0.0,225000.0,0.0,0.0,0.0,5
Pharmacy,20,2,3,2013-10-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Pharmacy,20,2,3,2013-11-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Pharmacy,20,2,3,2013-12-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Pharmacy,20,2,3,2014-01-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Pharmacy,20,2,3,2014-02-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Pharmacy,20,2,3,2014-03-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Pharmacy,20,2,3,2014-04-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Pharmacy,20,2,3,2014-05-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Pharmacy,20,2,3,2014-06-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Pharmacy,20,2,3,2014-07-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Pharmacy,20,2,3,2014-08-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Pharmacy,20,2,3,2014-09-01,0,0,0,0,0,0.0,75000.0,0.0,0.0,0.0,4
Pharmacy,20,2,3,2014-10-01,852365,8,0,0,0,0.0,0.0,150000.0,0.0,0.0,4
Pharmacy,20,2,3,2014-11-01,852365,8,0,0,0,0.0,0.0,225000.0,0.0,0.0,4
Pharmacy,20,2,3,2014-12-01,0,0,0,0,0,0.0,0.0,75000.0,0.0,0.0,4
Pharmacy,20,2,3,2015-01-01,852365,8,0,0,0,0.0,75000.0,0.0,0.0,0.0,4
Pharmacy,20,2,3,2015-02-01,0,0,0,27000,0,0.0,375000.0,0.0,0.0,0.0,4
Pharmacy,20,2,3,2015-03-01,852365,8,0,0,0,0.0,375000.0,0.0,0.0,0.0,4
Pharmacy,20,2,3,2015-04-01,852365,8,0,0,0,0.0,300000.0,0.0,0.0,0.0,4
Pharmacy,20,2,3,2015-05-01,0,0,0,0,0,0.0,450000.0,0.0,0.0,0.0,4
Pharmacy,20,2,3,2015-06-01,0,0,0,0,0,0.0,300000.0,0.0,0.0,0.0,5
Pharmacy,20,2,3,2015-07-01,852365,8,0,0,0,0.0,375000.0,0.0,0.0,0.0,5
Pharmacy,20,2,3,2015-08-01,1704730,16,0,0,0,0.0,375000.0,0.0,0.0,0.0,5
Pharmacy,20,2,3,2015-09-01,1704730,16,0,0,0,0.0,0.0,0.0,0.0,0.0,5
Hospital,240,9,3,2013-10-01,-852365,-8,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,240,9,3,2013-11-01,0,0,0,0,0,0.0,0.0,225000.0,0.0,0.0,4
Hospital,240,9,3,2013-12-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,240,9,3,2014-01-01,0,0,0,0,0,0.0,300000.0,0.0,0.0,0.0,4
Hospital,240,9,3,2014-02-01,0,0,0,0,0,0.0,450000.0,0.0,0.0,0.0,4
Hospital,240,9,3,2014-03-01,0,0,0,0,0,0.0,375000.0,0.0,0.0,0.0,4
Hospital,240,9,3,2014-04-01,0,0,0,0,0,0.0,450000.0,0.0,0.0,0.0,4
Hospital,240,9,3,2014-05-01,-596656,-6,0,0,0,0.0,300000.0,150000.0,0.0,0.0,4
Hospital,240,9,3,2014-06-01,596656,6,0,0,0,0.0,375000.0,0.0,0.0,0.0,4
Hospital,240,9,3,2014-07-01,0,0,0,0,0,0.0,450000.0,0.0,0.0,0.0,4
Hospital,240,9,3,2014-08-01,0,0,0,0,0,0.0,300000.0,75000.0,0.0,0.0,4
Hospital,240,9,3,2014-09-01,852365,8,0,0,0,0.0,150000.0,75000.0,0.0,0.0,4
Hospital,240,9,3,2014-10-01,0,0,0,0,0,0.0,300000.0,225000.0,0.0,0.0,4
Hospital,240,9,3,2014-11-01,852365,8,0,0,0,0.0,300000.0,225000.0,0.0,0.0,4
Hospital,240,9,3,2014-12-01,852365,8,0,0,0,0.0,75000.0,75000.0,0.0,0.0,4
Hospital,240,9,3,2015-01-01,2557096,25,0,0,0,0.0,0.0,150000.0,0.0,0.0,4
Hospital,240,9,3,2015-02-01,852365,8,0,0,0,0.0,150000.0,150000.0,0.0,0.0,4
Hospital,240,9,3,2015-03-01,2557096,25,0,0,0,0.0,225000.0,75000.0,0.0,75000.0,4
Hospital,240,9,3,2015-04-01,1704730,16,0,0,0,0.0,0.0,450000.0,0.0,0.0,4
Hospital,240,9,3,2015-05-01,4261826,41,0,0,0,0.0,0.0,300000.0,0.0,0.0,4
Hospital,240,9,3,2015-06-01,3409461,33,0,389165,0,0.0,0.0,375000.0,0.0,0.0,5
Hospital,240,9,3,2015-07-01,3409461,33,0,0,0,0.0,75000.0,600000.0,0.0,0.0,5
Hospital,240,9,3,2015-08-01,5114191,49,0,0,0,0.0,0.0,450000.0,0.0,0.0,5
Hospital,240,9,3,2015-09-01,3409461,33,0,32726,0,0.0,0.0,225000.0,0.0,0.0,5
Polyclinic,348,16,3,2013-10-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,348,16,3,2013-11-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,348,16,3,2013-12-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,348,16,3,2014-01-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,348,16,3,2014-02-01,0,0,0,0,0,0.0,150000.0,0.0,0.0,0.0,4
Polyclinic,348,16,3,2014-03-01,0,0,0,0,0,0.0,225000.0,0.0,0.0,0.0,4
Polyclinic,348,16,3,2014-04-01,0,0,0,0,0,0.0,75000.0,0.0,0.0,0.0,4
Polyclinic,348,16,3,2014-05-01,0,0,0,0,0,0.0,150000.0,0.0,0.0,0.0,4
Polyclinic,348,16,3,2014-06-01,0,0,0,0,0,0.0,75000.0,0.0,0.0,0.0,4
Polyclinic,348,16,3,2014-07-01,0,0,0,0,0,0.0,600000.0,0.0,0.0,0.0,4
Polyclinic,348,16,3,2014-08-01,0,0,0,0,0,0.0,675000.0,0.0,0.0,0.0,4
Polyclinic,348,16,3,2014-09-01,0,0,0,0,0,0.0,300000.0,0.0,0.0,0.0,4
Polyclinic,348,16,3,2014-10-01,0,0,0,0,0,0.0,750000.0,0.0,0.0,0.0,4
Polyclinic,348,16,3,2014-11-01,0,0,0,0,0,0.0,1275000.0,0.0,0.0,0.0,4
Polyclinic,348,16,3,2014-12-01,0,0,0,0,0,0.0,525000.0,0.0,0.0,0.0,4
Polyclinic,348,16,3,2015-01-01,0,0,0,0,0,0.0,525000.0,0.0,0.0,0.0,4
Polyclinic,348,16,3,2015-02-01,0,0,0,2329782,0,0.0,675000.0,0.0,0.0,0.0,4
Polyclinic,348,16,3,2015-03-01,5966556,57,0,0,0,0.0,900000.0,0.0,0.0,0.0,4
Polyclinic,348,16,3,2015-04-01,0,0,0,113663,0,0.0,825000.0,75000.0,0.0,0.0,4
Polyclinic,348,16,3,2015-05-01,0,0,0,1850860,0,0.0,375000.0,150000.0,0.0,0.0,4
Polyclinic,348,16,3,2015-06-01,1704730,16,0,0,0,0.0,375000.0,75000.0,0.0,0.0,5
Polyclinic,348,16,3,2015-07-01,2557096,25,0,0,0,0.0,900000.0,225000.0,0.0,0.0,5
Polyclinic,348,16,3,2015-08-01,2557096,25,0,0,0,0.0,300000.0,150000.0,0.0,0.0,5
Polyclinic,348,16,3,2015-09-01,1704730,16,0,2212800,0,0.0,450000.0,225000.0,0.0,0.0,5
Polyclinic,60,2,3,2014-01-01,0,0,0,0,0,0.0,75000.0,0.0,0.0,0.0,4
Polyclinic,60,2,3,2014-08-01,0,0,0,0,0,0.0,150000.0,0.0,0.0,0.0,4
Polyclinic,60,2,3,2015-03-01,1704730,16,0,0,0,0.0,300000.0,0.0,0.0,0.0,4
Polyclinic,60,2,3,2015-04-01,0,0,0,0,0,0.0,450000.0,0.0,0.0,0.0,4
Polyclinic,60,2,3,2015-07-01,0,0,0,0,0,0.0,150000.0,150000.0,0.0,0.0,5
Polyclinic,60,2,3,2015-09-01,0,0,0,0,0,0.0,225000.0,75000.0,0.0,0.0,5
Pharmacy,965,40,3,2013-10-01,852365,8,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Pharmacy,965,40,3,2013-11-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Pharmacy,965,40,3,2013-12-01,852365,8,0,0,0,0.0,675000.0,300000.0,75000.0,0.0,4
Pharmacy,965,40,3,2014-01-01,1704730,16,0,0,0,0.0,825000.0,1200000.0,225000.0,0.0,4
Pharmacy,965,40,3,2014-02-01,3409461,33,0,71810,0,0.0,1200000.0,1800000.0,0.0,0.0,4
Pharmacy,965,40,3,2014-03-01,6818921,66,0,212784,0,0.0,1875000.0,1575000.0,375000.0,0.0,4
Pharmacy,965,40,3,2014-04-01,6818921,66,172635,0,0,0.0,750000.0,2850000.0,0.0,0.0,4
Pharmacy,965,40,3,2014-05-01,5966556,57,0,0,1766240,0.0,375000.0,3075000.0,0.0,75000.0,4
Pharmacy,965,40,3,2014-06-01,10228382,98,0,768560,0,0.0,150000.0,2550000.0,0.0,0.0,4
Pharmacy,965,40,3,2014-07-01,16194938,156,0,448000,0,0.0,150000.0,3975000.0,0.0,0.0,4
Pharmacy,965,40,3,2014-08-01,18752034,180,0,0,0,0.0,0.0,3000000.0,0.0,0.0,4
Pharmacy,965,40,3,2014-09-01,16194938,156,0,1703520,0,0.0,0.0,2775000.0,0.0,0.0,4
Pharmacy,965,40,3,2014-10-01,20456764,197,0,0,0,0.0,225000.0,3975000.0,0.0,0.0,4
Pharmacy,965,40,3,2014-11-01,21309130,205,0,0,1550000,0.0,0.0,3075000.0,0.0,0.0,4
Pharmacy,965,40,3,2014-12-01,26423321,254,69055,0,0,0.0,0.0,4350000.0,0.0,0.0,4
Pharmacy,965,40,3,2015-01-01,25570955,246,0,0,0,0.0,0.0,2775000.0,0.0,0.0,4
Pharmacy,965,40,3,2015-02-01,27275686,262,0,0,0,0.0,75000.0,3150000.0,0.0,0.0,4
Pharmacy,965,40,3,2015-03-01,38356433,369,0,1606826,0,0.0,75000.0,3600000.0,0.0,0.0,4
Pharmacy,965,40,3,2015-04-01,40913529,394,0,0,0,0.0,0.0,4350000.0,0.0,0.0,4
Pharmacy,965,40,3,2015-05-01,29832781,287,99484,1195992,0,0.0,0.0,3300000.0,0.0,0.0,4
Pharmacy,965,40,3,2015-06-01,23013860,221,0,0,0,0.0,0.0,3450000.0,0.0,0.0,5
Pharmacy,965,40,3,2015-07-01,32389877,312,0,69062,0,0.0,0.0,5025000.0,0.0,0.0,5
Pharmacy,965,40,3,2015-08-01,22161495,213,0,1162000,0,0.0,375000.0,3525000.0,0.0,0.0,5
Pharmacy,965,40,3,2015-09-01,29832781,287,0,65260,0,0.0,75000.0,3900000.0,75000.0,0.0,5
Hospital,350,15,3,2013-10-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,350,15,3,2013-11-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,350,15,3,2013-12-01,0,0,0,0,0,0.0,225000.0,300000.0,75000.0,375000.0,4
Hospital,350,15,3,2014-01-01,0,0,0,0,0,0.0,300000.0,150000.0,0.0,0.0,4
Hospital,350,15,3,2014-02-01,0,0,0,0,0,0.0,675000.0,600000.0,0.0,0.0,4
Hospital,350,15,3,2014-03-01,0,0,0,0,0,0.0,900000.0,900000.0,75000.0,0.0,4
Hospital,350,15,3,2014-04-01,0,0,0,0,0,0.0,450000.0,1500000.0,0.0,0.0,4
Hospital,350,15,3,2014-05-01,0,0,0,0,0,0.0,225000.0,1275000.0,0.0,0.0,4
Hospital,350,15,3,2014-06-01,0,0,0,0,0,0.0,0.0,1500000.0,0.0,0.0,4
Hospital,350,15,3,2014-07-01,0,0,0,0,0,0.0,150000.0,1800000.0,0.0,0.0,4
Hospital,350,15,3,2014-08-01,0,0,0,0,0,0.0,0.0,1650000.0,0.0,0.0,4
Hospital,350,15,3,2014-09-01,852365,8,0,0,0,0.0,0.0,900000.0,0.0,0.0,4
Hospital,350,15,3,2014-10-01,0,0,0,0,0,0.0,75000.0,1875000.0,0.0,0.0,4
Hospital,350,15,3,2014-11-01,852365,8,0,0,0,0.0,0.0,1500000.0,0.0,0.0,4
Hospital,350,15,3,2014-12-01,1704730,16,0,0,0,0.0,75000.0,1950000.0,0.0,75000.0,4
Hospital,350,15,3,2015-01-01,852365,8,0,0,0,0.0,0.0,675000.0,0.0,0.0,4
Hospital,350,15,3,2015-02-01,1704730,16,0,0,0,0.0,0.0,1350000.0,0.0,0.0,4
Hospital,350,15,3,2015-03-01,0,0,0,0,0,0.0,0.0,1650000.0,0.0,150000.0,4
Hospital,350,15,3,2015-04-01,1704730,16,0,0,0,0.0,75000.0,1650000.0,0.0,0.0,4
Hospital,350,15,3,2015-05-01,1704730,16,0,0,0,0.0,150000.0,1275000.0,0.0,0.0,4
Hospital,350,15,3,2015-06-01,1704730,16,0,0,0,0.0,0.0,1350000.0,0.0,0.0,5
Hospital,350,15,3,2015-07-01,426183,16,0,0,0,0.0,0.0,1650000.0,0.0,0.0,5
Hospital,350,15,3,2015-08-01,852365,8,0,0,0,0.0,0.0,1500000.0,0.0,0.0,5
Hospital,350,15,3,2015-09-01,5114191,49,0,0,0,0.0,150000.0,2625000.0,75000.0,0.0,5
Pharmacy,240,8,3,2013-10-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Pharmacy,240,8,3,2013-11-01,0,0,0,0,0,0.0,150000.0,0.0,0.0,0.0,4
Pharmacy,240,8,3,2013-12-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Pharmacy,240,8,3,2014-01-01,1704730,16,0,0,0,0.0,75000.0,0.0,0.0,0.0,4
Pharmacy,240,8,3,2014-02-01,0,0,0,0,0,0.0,75000.0,75000.0,0.0,0.0,4
Pharmacy,240,8,3,2014-03-01,0,0,0,0,0,0.0,225000.0,0.0,0.0,0.0,4
Pharmacy,240,8,3,2014-04-01,0,0,0,0,0,0.0,150000.0,75000.0,0.0,0.0,4
Pharmacy,240,8,3,2014-05-01,852365,8,0,0,0,0.0,75000.0,75000.0,0.0,0.0,4
Pharmacy,240,8,3,2014-06-01,1704730,16,0,0,0,0.0,0.0,75000.0,0.0,0.0,4
Pharmacy,240,8,3,2014-07-01,3409461,33,0,0,0,0.0,0.0,225000.0,0.0,0.0,4
Pharmacy,240,8,3,2014-08-01,3409461,33,0,0,0,0.0,0.0,375000.0,0.0,0.0,4
Pharmacy,240,8,3,2014-09-01,5114191,49,0,0,0,0.0,0.0,300000.0,0.0,0.0,4
Pharmacy,240,8,3,2014-10-01,6818921,66,0,0,0,0.0,375000.0,600000.0,0.0,0.0,4
Pharmacy,240,8,3,2014-11-01,5966556,57,0,0,0,0.0,225000.0,525000.0,0.0,0.0,4
Pharmacy,240,8,3,2014-12-01,8523652,82,0,0,0,0.0,150000.0,525000.0,0.0,0.0,4
Pharmacy,240,8,3,2015-01-01,10228382,98,0,0,0,0.0,0.0,300000.0,0.0,0.0,4
Pharmacy,240,8,3,2015-02-01,10228382,98,0,0,0,0.0,0.0,225000.0,0.0,0.0,4
Pharmacy,240,8,3,2015-03-01,16194938,156,0,0,0,0.0,0.0,450000.0,0.0,0.0,4
Pharmacy,240,8,3,2015-04-01,13637843,131,0,0,0,0.0,0.0,375000.0,0.0,0.0,4
Pharmacy,240,8,3,2015-05-01,19604399,189,0,0,0,0.0,75000.0,225000.0,0.0,0.0,4
Pharmacy,240,8,3,2015-06-01,12785478,123,0,0,0,0.0,150000.0,150000.0,0.0,0.0,5
Pharmacy,240,8,3,2015-07-01,16194938,156,0,0,0,0.0,225000.0,300000.0,0.0,0.0,5
Pharmacy,240,8,3,2015-08-01,20456764,197,179808,0,0,0.0,450000.0,225000.0,0.0,0.0,5
Pharmacy,240,8,3,2015-09-01,13637843,131,0,0,0,0.0,225000.0,150000.0,0.0,0.0,5
Polyclinic,200,8,3,2014-01-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,200,8,3,2014-02-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,200,8,3,2014-03-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,200,8,3,2014-04-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,200,8,3,2014-05-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,200,8,3,2014-06-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,200,8,3,2014-07-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,200,8,3,2014-08-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,200,8,3,2014-09-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,200,8,3,2014-10-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,200,8,3,2014-11-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,200,8,3,2014-12-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,200,8,3,2015-01-01,0,0,0,336724,0,0.0,0.0,0.0,0.0,0.0,4
Polyclinic,200,8,3,2015-02-01,2557096,25,0,20240,0,0.0,300000.0,825000.0,0.0,0.0,4
Polyclinic,200,8,3,2015-03-01,4261826,41,0,0,0,0.0,0.0,300000.0,0.0,0.0,4
Polyclinic,200,8,3,2015-04-01,3409461,33,0,249452,0,0.0,0.0,600000.0,0.0,0.0,4
Polyclinic,200,8,3,2015-05-01,7671287,74,332724,0,0,0.0,0.0,300000.0,0.0,0.0,4
Polyclinic,200,8,3,2015-06-01,5114191,49,0,0,0,0.0,0.0,450000.0,0.0,0.0,5
Polyclinic,200,8,3,2015-07-01,7671287,74,0,0,0,0.0,0.0,225000.0,0.0,0.0,5
Polyclinic,200,8,3,2015-08-01,6818921,66,0,0,0,0.0,150000.0,225000.0,0.0,0.0,5
Polyclinic,200,8,3,2015-09-01,6818921,66,0,521815,0,0.0,375000.0,225000.0,0.0,0.0,5
Hospital,360,7,3,2013-10-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,360,7,3,2013-11-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,360,7,3,2013-12-01,0,0,0,0,0,0.0,150000.0,75000.0,0.0,0.0,4
Hospital,360,7,3,2014-01-01,0,0,0,0,0,0.0,300000.0,150000.0,75000.0,0.0,4
Hospital,360,7,3,2014-02-01,0,0,0,0,0,0.0,450000.0,450000.0,0.0,0.0,4
Hospital,360,7,3,2014-03-01,0,0,0,774720,0,75000.0,375000.0,375000.0,300000.0,0.0,4
Hospital,360,7,3,2014-04-01,0,0,140890,0,0,0.0,75000.0,900000.0,0.0,75000.0,4
Hospital,360,7,3,2014-05-01,0,0,14220,547200,383120,0.0,75000.0,975000.0,0.0,0.0,4
Hospital,360,7,3,2014-06-01,0,0,29700,0,0,0.0,0.0,750000.0,0.0,0.0,4
Hospital,360,7,3,2014-07-01,0,0,0,0,0,0.0,150000.0,1500000.0,0.0,0.0,4
Hospital,360,7,3,2014-08-01,0,0,0,465450,0,0.0,0.0,1275000.0,0.0,0.0,4
Hospital,360,7,3,2014-09-01,0,0,0,984375,0,0.0,75000.0,750000.0,0.0,0.0,4
Hospital,360,7,3,2014-10-01,0,0,124120,0,0,0.0,0.0,1500000.0,0.0,0.0,4
Hospital,360,7,3,2014-11-01,2557096,25,0,0,1000000,0.0,0.0,1200000.0,0.0,0.0,4
Hospital,360,7,3,2014-12-01,852365,8,0,0,0,0.0,150000.0,1200000.0,0.0,0.0,4
Hospital,360,7,3,2015-01-01,4261826,41,0,0,0,0.0,75000.0,1650000.0,0.0,0.0,4
Hospital,360,7,3,2015-02-01,2557096,25,0,0,0,0.0,75000.0,1050000.0,0.0,0.0,4
Hospital,360,7,3,2015-03-01,3409461,33,0,1607445,0,0.0,0.0,1725000.0,0.0,0.0,4
Hospital,360,7,3,2015-04-01,2557096,25,0,0,0,0.0,0.0,1650000.0,0.0,0.0,4
Hospital,360,7,3,2015-05-01,2557096,25,0,0,0,0.0,0.0,1050000.0,0.0,0.0,4
Hospital,360,7,3,2015-06-01,852365,8,0,0,0,0.0,0.0,1275000.0,0.0,0.0,5
Hospital,360,7,3,2015-07-01,3409461,33,63026,0,0,0.0,0.0,2100000.0,0.0,0.0,5
Hospital,360,7,3,2015-08-01,2557096,25,0,1468845,0,0.0,75000.0,1200000.0,0.0,0.0,5
Hospital,360,7,3,2015-09-01,4261826,41,0,830161,0,0.0,0.0,1425000.0,0.0,0.0,5
Pharmacy,1710,53,3,2013-10-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Pharmacy,1710,53,3,2013-11-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Pharmacy,1710,53,3,2013-12-01,0,0,0,0,0,0.0,0.0,900000.0,0.0,0.0,4
Pharmacy,1710,53,3,2014-01-01,0,0,0,452375,0,0.0,0.0,675000.0,0.0,0.0,4
Pharmacy,1710,53,3,2014-02-01,0,0,0,0,0,0.0,0.0,5100000.0,0.0,0.0,4
Pharmacy,1710,53,3,2014-03-01,0,0,992556,1607224,0,0.0,0.0,6075000.0,0.0,0.0,4
Pharmacy,1710,53,3,2014-04-01,9376017,66,296700,0,0,0.0,0.0,5700000.0,0.0,0.0,4
Pharmacy,1710,53,3,2014-05-01,8523652,82,996658,74200,0,0.0,75000.0,4800000.0,0.0,0.0,4
Pharmacy,1710,53,3,2014-06-01,12785478,123,1162109,445500,0,0.0,0.0,3975000.0,0.0,0.0,4
Pharmacy,1710,53,3,2014-07-01,17047304,139,95280,1425000,0,0.0,1575000.0,4125000.0,0.0,75000.0,4
Pharmacy,1710,53,3,2014-08-01,15768756,139,233103,217883,0,0.0,3375000.0,1725000.0,0.0,0.0,4
Pharmacy,1710,53,3,2014-09-01,21309130,205,67088,1126500,0,0.0,3300000.0,1425000.0,0.0,0.0,4
Pharmacy,1710,53,3,2014-10-01,17047304,164,1111200,952938,0,0.0,4275000.0,1575000.0,0.0,0.0,4
Pharmacy,1710,53,3,2014-11-01,21309130,205,0,0,0,0.0,3825000.0,1575000.0,0.0,0.0,4
Pharmacy,1710,53,3,2014-12-01,28980416,279,0,157710,0,0.0,3675000.0,825000.0,0.0,0.0,4
Pharmacy,1710,53,3,2015-01-01,26423321,254,0,2038181,0,0.0,1050000.0,1800000.0,0.0,300000.0,4
Pharmacy,1710,53,3,2015-02-01,19604399,189,1164000,1671276,0,0.0,1125000.0,1950000.0,0.0,75000.0,4
Pharmacy,1710,53,3,2015-03-01,25144773,230,478492,451370,0,0.0,1725000.0,2550000.0,150000.0,75000.0,4
Pharmacy,1710,53,3,2015-04-01,34094607,328,1826088,698404,0,0.0,1350000.0,1575000.0,75000.0,0.0,4
Pharmacy,1710,53,3,2015-05-01,34946972,336,330000,3025639,0,0.0,975000.0,1725000.0,75000.0,0.0,4
Pharmacy,1710,53,3,2015-06-01,23866225,230,490000,1485000,0,0.0,825000.0,1575000.0,225000.0,75000.0,5
Pharmacy,1710,53,3,2015-07-01,36651703,353,819338,924000,0,0.0,1425000.0,1350000.0,75000.0,75000.0,5
Pharmacy,1710,53,3,2015-08-01,33029151,339,0,1630425,0,600000.0,2175000.0,1050000.0,0.0,0.0,5
Pharmacy,1710,53,3,2015-09-01,31537512,303,0,2171305,0,750000.0,2100000.0,0.0,75000.0,0.0,5
